Id,Date,User,Tweet,Sentiment
1768,2022-06-24 12:32:45+00:00,Jjcruz2,"#SalamatPRRD 
Sa mga mag a-attend sa sunday at gusto makipag meet and greet muna habang nag aantay ng thanks giving program ni daddy Rodrigo… Lika na,,, Para sama-sama tayong sumuntok ng malakas na pasasalamat pra kay daddy Rodrigo! Yeeeahbah! 👊

Dm nlang po tayo. 🙋🏼‍♂️😊",1
1769,2022-06-24 10:51:27+00:00,nowaname,"You don't know what you've got till it's gone.
#dutertelegacy",1
1770,2022-05-30 06:50:05+00:00,ChutchutTammy,6. Free tuition fee to all state universities and colleges  #DuterteLegacy,1
1771,2022-05-30 06:49:22+00:00,ChutchutTammy,"5. MRT, LRT, and PNR updrade #DuterteLegacy",1
1772,2022-05-30 06:48:38+00:00,ChutchutTammy,4. Rehabilitation of Manila Bay #DuterteLegacy,1
1773,2022-05-30 06:48:12+00:00,ChutchutTammy,3. Rehabilitation of Boracay #DuterteLegacy,1
1774,2022-05-30 06:48:00+00:00,ChutchutTammy,"2. Build build build program #DuterteLegacy

Hindi ko na isa-isahin lahat ng nagawa sa Build3x Prog. Dahil bka mahigh blood na nman mga haters. .",1
1775,2022-03-24 22:44:05+00:00,faerihime,"IN OUR HISTORY, only two Presidents were brave enough to fight the oligarchs - the late President Ferdinand Marcos and incumbent President Rodrigo Duterte. 
The oligarchy, supported by the Americans, toppled Apo Ferdie. 
- @boymejo
#DuterteLegacy",1
1776,2022-03-23 21:57:39+00:00,glaced2perfexn,"All these tribute tweets/photos for PRRD are breaking my heart. It just can’t get any worse than this.❤️😢

#SalamatPRRD
#DuterteFinalYear
#DuterteLegacy 
#BBMSARA2022",1
1777,2022-03-23 14:43:26+00:00,MyMissRight_twt,"""Kung totoo talaga sinasabi mo at naniniwala ang Pilipino sayo na dapat ikaw maging Presidente, bakit nasa huli ka sa rating?"" - President Rodrigo Roa Duterte, 2016

Never underestimate Surveys. 🙌🏼🇵🇭
#DuterteLegacy",1
1778,2022-03-23 00:54:37+00:00,LilMsMalditaMD,"Baguio to Batangas in 5 hours, kasama ang lunch stop 😆 Chill drive pa, hindi nagmamadali. Naalala ko pa ang panahon na 5 hours ako sa EDSA... 

#DuterteLegacy",1
1779,2022-03-22 07:02:42+00:00,LakasNgTimog,"The more time passes, the more we realize that PRRD was always right all along. From his independent foreign policy, to favoring vaccine procurement over mass testing, the old man’s genius shines through even when making unpopular and controversial decisions. 

#DuterteLegacy",1
1780,2022-03-21 08:36:09+00:00,chekapie18,"Yung schoolmate ko nung HS na panay reklamo sa PRRD admin for the past 6 years na inutil daw and administrasyon. Ayun, may bagong fb post, excited gamitin ang PNR Clark railway 😁

so ate, maging masaya ka sa regalo ni PRRD para sa lahat ng Pilipino.

#DuterteLegacy
#SalamatPRRD",1
1781,2022-03-21 02:50:42+00:00,vvnmrysxsxsx,"Akala ko ba mahal niyo si PRRD pero susuportahan niyo ang taong binastos siya at hinamon na ipapabugbog sa tondo na parang ordinaryong tambay?

Ahh, tapos kami pa ang tanso no? Haha. Funneh! 🙊

#SALAMATPRRD",1
1782,2022-03-20 12:49:02+00:00,sizzlingspirit,"I'd suggest @AamAadmiParty to take some noted from President Duterte of Philippines- his actions were very fruitful fighting against Drug war, corruption and terrorism. 

#dutertelegacy #aap #BhagwantMann #Revolution",1
1783,2022-03-19 23:27:40+00:00,huwan_markus,"Sabi ni ka Leody "" Walang Kwentang Gobyerno"".

Oww. Dahil sa walang kwentang gobyernong ito nakapag-aral Kami. Ga-graduate na nga kami this year eh! Byeeeee.

👊🇵🇭

#dutertelegacy
#Halalan2022",1
1784,2022-03-18 20:14:35+00:00,ickomojica,"Yung nagkaroon ng nursea ang every barangay nung maupo si PRRD! Iba yung impact especially ng magkaroon ng pandemic. sahod? well-compensated sila,bakit ko alam? Nag nurse volunteer po ako sa Rural Health Unit ng matrap ako sa Pinas bec of lockdown! Posible pala!

#DuterteLegacy",1
1785,2022-03-18 12:49:47+00:00,Breyaneya,"Very symbolic. The 16th outgoing President Duterte cap worn by the future 17th President BBM. The level of trust I have for them, the commitment and impermeable support. I can see the continuity of making the Philippines great again.
#DuterteLegacy
#BongbongForPresident",1
1786,2022-03-18 09:03:54+00:00,IndayM28,Astig naman nang #DuterteLegacy cap ni pops! 😍😍😍,1
1787,2022-03-18 01:48:44+00:00,cinecinecine30,"tuwang-tuwa pala si klepto sa peace and order ng basilan.

#dutertelegacy",1
1788,2022-03-15 01:46:55+00:00,rocktheboat008,"If you are a True DDS at hindi Fake Tanso PROVE IT at wag magpasulsol sa mga makakaliwa 
Ang isang DDS isang tao lang ang LOYALTY 
Kay Pangulong Duterte lang wala ng iba .. LABAN !! 💚
Di ka totoong GREEN kung PASAWAY KA.. 
#DuterteLegacy",1
1789,2022-03-15 01:35:58+00:00,rocktheboat008,Eto lang masasabi ko pg my iniendorse na kandidto si tatay Digong maraming kandidto ang iiyak tapos na laban #DuterteLegacy 💚💚,1
1790,2022-03-12 10:05:35+00:00,aja7sam,"Ang ganda ng interview ni Pastor Quiboloy kay PRRD. Sana maraming manood❤💚

#SMNINewsChannel
#SMNIExclusive
#PRRDExitInterview
#DuterteLegacy",1
1791,2022-03-10 12:43:32+00:00,uraaahaeyo_,Hala si Lenlen pala VP? Patapos na 6yrs pero akala ko si Bong Go. 😭🤣 #DuterteLegacy #Du30 #UNiTeamBBMSARA,1
1792,2022-03-10 05:32:01+00:00,IvyMelleMoscoso,"Malapit na naman ang eleksyon. May aalis at may papalit na bago ngunit hindi kailanman mawawala ang legasiya ng tapat at may pusong mandirigma na lider.

#DuterteLegacy",1
1793,2022-03-08 13:27:50+00:00,PatrickTOlalia,"Nuong na privitize ang serbisyo ng tubig sa NCR at pinalitan nila ang mga tubo ay umaabot ng 4th floor shower ang tubig namin.

Salamat kay Duterte ngayon ay hindi na umaabot sa 2nd floor. Sa Ground floor ay patak patak lamang.

#DuterteLegacy",1
1794,2022-03-07 00:32:48+00:00,Drogoluvsbubwit,Kung di lang sana nagkapandemya mas marami pa sanang nagawa si PRRD. I'm glad he is our President. Di niya tayo pinabayaan. #SalamatPRRD,1
1795,2022-03-05 07:04:40+00:00,GonzagaKii,"As requested by sir @Justmeplz2
This is another updated thread for the current crime statistics dropping in the administration of PRRD #DuterteLegacy 🇵🇭",1
1796,2022-03-04 09:57:24+00:00,AlfredoGenom,"Ease of Doing Business Act. CREATE Act. Amended Retail Trade Law. And now, PRRD just signed the Amended Foreign Investments Act.

Through these laws, the next administration may find it easier to attract investments in order to propel economic development. 
#DuterteLegacy 🇵🇭👊🏼",1
1797,2022-03-04 06:51:17+00:00,its_WineRed,"this Russian invasion to Ukraine made me realize that I fall under d ""naive and stupid"" category
because I didn't study my history classes well

now that I'm going over this history lessons again informally, I can't help but appreciate President Duterte more 👊
#DuterteLegacy",1
1798,2022-03-03 10:15:00+00:00,sizzlingspirit,"#America has grown so weak that #Philippines is now trusting #China alliance over american. 

and not blaming them, we have seen already- what one gets out of USA or NATO alliances? 

#RussianUkrainianWar #Philippines #DuterteLegacy",1
1799,2022-03-02 04:27:38+00:00,_noelgavina,"""Showmanship is not Leadership"" - Direk Darryl Yap

Wag sa puro PR, wag sa puro drama. Sa epektibong pamumuno, kita ang resulta kahit di nakaharap sa camera.

#DuterteLegacy",1
1800,2022-03-02 03:55:58+00:00,LaraBalquiedra,"Sara gonna be absent from debates for the national elections just like her father who was absent in national crises

#Elections2022 #DuterteLegacy",1
1801,2022-02-28 20:05:46+00:00,88ashy_,I have new found likeness for Philippine president Duterte . He is the yellow Trump  #dutertelegacy #Duterte #Philippines,1
1802,2022-02-28 16:37:24+00:00,phpgtwit,"Alert Level 1: hopefully Covid-19 will leave us stronger as a Nation. Amidst all the criticisms, I am still convinced that if not for #PRRD’s strong leadership and political will, we could not have been any better. #WeNeedALeader #DuterteLegacy",1
1803,2022-02-28 05:13:39+00:00,y3tskie21,"At LTO-ATC, getting my DL renewal, eligible for #10years 🤗
#dutertelegacy",1
1804,2022-02-28 02:35:46+00:00,gushiikenn,"Puro videos ni PRRD nasa fb ko. Nakakaiyak lang na mapakabuti’t napakagaling niya talagang presidente. Kung mabibigyan lang talaga ng chance makapagpasalamat sakanya sa personal, baka mayakap ko pa siya. Maraming salamat aming mahal na Pangulo!👊🏼🇵🇭

#DuterteFinalYear
#SalamatPRRD",1
1805,2022-02-27 23:33:05+00:00,honey_galvez22,"Well kahit anong paninira ang sabihin nyo Bong-Bong Sara ""Uniteam"" ipapanalo nmin ito sa Mayo! ✌️👊🇵🇭 
#UniteamBBMSara2022 
#BBMSARA2022 
#MarcosParin
#dutertelegacy",1
1806,2022-02-26 07:33:34+00:00,busypresident,"di ko na abotan si PFEM pero im lucky enough to have a president like PRRD! Indeed, the BEST president in the Republic of the Philippines! 🇵🇭👊🏻

#DuterteLegacy #TatakPRRD",1
1807,2022-02-26 06:35:00+00:00,froooootloooops,He is the smartest president ever. We are blessed on this lifetime to have a president like him #SalamatPRRD,1
1808,2022-02-26 06:33:40+00:00,froooootloooops,I am not ready. #SalamatPRRD,1
1809,2022-02-26 06:32:51+00:00,froooootloooops,Ikaw lang wala ng iba pa. #SalamatPRRD,1
1810,2022-02-26 05:22:22+00:00,hobihbu,"Thank you PRRD. It's just so sad na ngayon lang nila nrrealize ito, his regime is about to end. :((
#DuterteLegacy",1
1811,2022-02-26 04:08:04+00:00,sizzlingspirit,"As a spectator, and frequent Philippines-tourist, as well as husband of a filipina- knowing all ins and outs from her......

President Duterte is one of the best presidents #Philippines could have ever had. I wish someone like him for #India too. 

#DuterteLegacy #Duterte",1
1812,2022-02-26 03:12:28+00:00,MeChrissykins,So anu masasabi ngayon ng dilawans aka pinklawans after nila walang tigil na siraan at alipustahin si PRDD about China and Russia? Palibhasa pareho kyo ng nanay Len-len nyo mag-isip! If si Len-len ang presidente di malayo na kagaya tyo ng Ukraine ngayon.👊 #PRDD #DuterteLegacy,1
1813,2022-02-26 02:49:28+00:00,themiiss_,"Ilang buwan na lang, bababa na si PRRD. I am a first time voter when he decided to run. I still remember my Lolo saying, ""Kapag tumakbo si Duterte, sya ang iboto nyo.""

Few months after PRRD won, iniwan na kami ni Lolo. He was right. Never kmi nagkamali ng pinili. #DuterteLegacy",1
1814,2022-02-26 02:07:37+00:00,hellokevindee,"The Philippines is no longer tied up with the so-called Western style of foreign policy. Duterte's independent foreign policy, an advantage for all Filipinos. #DuterteLegacy",1
1815,2022-02-26 01:55:25+00:00,jaypeeponti,"Independent Foreign Policy. 

#DuterteLegacy",1
1816,2022-02-25 16:29:29+00:00,iainSam87,#SalamatPRRD THANK YOU MAHAL NA PANGULO AT NILAYO MO KAMI SA KAPAHAMAKAN THANK YOU LORD FOR GIVING US PRRD,1
1817,2022-02-25 13:12:50+00:00,Seulgi_baguette,"Suddenly, PRRD became a hero lmao #DuterteLegacy",1
1818,2022-02-25 12:08:34+00:00,AlimMYasin,Masha Allah... @RRD_Davao is impressed with Marcoleta.... &lt;3 #SalamatPRRD #Halalan2022 Bago daw sabi ni Tay sa mga Senators. tama na ang luma.,1
1819,2022-02-25 11:54:37+00:00,MegaMicrobe,"My daughter called me up last night and said she’s scared of the war between Russia and Ukraine. Pano daw pag nagkampihan ang Russia at China tapus kalaban ang US eh di madadamay tayo. No way anak, kako, lahat yan kinaibigan ni Duterte. #DuterteLegacy",1
1820,2022-02-25 11:39:43+00:00,FAITHIEFAITH2,"Sana meron telecast or something where all the supporters who voted for Tatay Digs will also show up to show gratitude pagbaba niya sa pwesto.
#PinoyAko
#SalamatPRRD",1
1821,2022-02-25 11:06:16+00:00,jmbetonio,"Parang nanahimik bigla ata yung mga nag sasabe na tuta si duterte... 

#DuterteLegacy #DuterteMoves #NowYouKnow",1
1822,2022-02-25 09:55:52+00:00,Taurean_Jann,"Ukraine🇺🇦in good faith for this stupid membership and it costed literally all. But, it’s been left hanging by US &amp; NATO. Let Ukraine be the latest reminder that we cannot rely on US or anyone. Be smarter in our foreign policies. The #OldMan is right all along. #DuterteLegacy",1
1823,2022-02-25 06:59:48+00:00,rhinenoceros,"Friend to all, enemy to none. 😊👊 #DuterteLegacy #Duterte",1
1824,2022-02-25 03:12:49+00:00,richedags,We need a leader who thinks like PRRD. #DuterteLegacy,1
1825,2022-02-25 02:00:34+00:00,QMotherGothel,"Now you understand the brilliance of President Duterte’s geopolitics. His choice of allies; his foreign policy.

When big countries declare war, motherhood statements &amp; idealism would NOT save you. Think about that when you vote this coming elections.

#DuterteLegacy #SalamatPRRD",1
1826,2022-02-24 15:39:10+00:00,vvnmrysxsxsx,"Sa nangyayari sa Russia-Ukraine ngayon talagang napatunayan ko na hindi ako nagkamali na si Digong ang binoto ko noong 2016. 🇵🇭

#SalamatPRRD",1
1827,2022-02-24 08:31:04+00:00,DobolZ1629,Pilipinas 26th place na base sa naval military strength sa buong mundo!.. #DuterteLegacy #Duterte #SalamatPRRD,1
1828,2022-02-24 00:57:33+00:00,LakasNgTimog,"#DuterteLegacy is so evident that all a presdential candidate needs to do is just say “Itutuloy ko ang (insert Duterte Project)” and the people will give him their votes. At the very least, they will think about it. 

There can be no continuity without Change. Duterte sparked it.",1
1829,2022-02-23 13:14:29+00:00,JiraNotJireh,"Kanina while I was on my way home nakaramdam ako ng lungkot, kasi in just a few months baba na sa pwesto master troll ng Pilippinas 😔 going to miss the funny, cryptic and  sarcastic speeches that made MSM baliw! #SalamatPRRD ❤️",1
1830,2022-02-22 11:22:49+00:00,minsootkim,"Less than 4 months in, what has Duterte left?

A crime rate that has dropped by 73.7% (2016-21). Cleared 47 guerilla fronts. Neutralized 4,974 rebel members. More than 20k rebels coming back to the folds of law, esp. under BDP.

Only in Duterte's time, folks! 

#DuterteLegacy",1
1831,2022-02-22 05:13:43+00:00,haynoright,"Only PRRD can go through a pandemic and still be very popular w/ high approval rating.

It might be the toughest challenge for any president in decades.

That tells you that Filipinos want his type of leadership, and not the other parlor.

#DuterteLegacy #ThankYouPRRD",1
1832,2022-02-19 03:37:48+00:00,jessica11149991,#SalamatPRRD  ALWAYS grateful for your service to us😭😭😭,1
1833,2022-02-17 00:32:17+00:00,Daffodi26892853,I respect and love you tatay Digong our PRESIDENT OUR HEROES nag iisa ka #du30 #DuterteLegacy,1
1834,2022-02-15 04:52:44+00:00,themiiss_,"Kapag dumadaan ako sa Araneta Ave., Ramdam na ramdam ko yung BBB Project ni PRRD. Kaliwa't kanan ang constructions. Grabe! 😍

#DuterteLegacy",1
1835,2022-02-13 05:45:37+00:00,tigre_agila,"We salute you, PRRD.
#dutertelegacy",1
1836,2022-02-13 04:23:47+00:00,Lhon6,#SalamatPRRD sa lahat ng mga nagawa mo para sa Pilipinas. 🙏,1
1837,2022-02-13 02:02:58+00:00,imnotokaytoo,Magandang Umaga Pilipinas! Mahalin natin ang Pilipinas! #SalamatPRRD God Bless Philippines!,1
1838,2022-02-13 01:52:24+00:00,forever_leiram,"Whe you step down Mr. President always remember how greatful and thankful we are for having you as our leader for the past 6 yrs. You have done an excellent job. Too many accomplishements to enumerate. You legacy will be remembered forever. Salamat Tatay Digong!

#dutertelegacy",1
1839,2022-02-12 17:42:57+00:00,PosadasDensel,#DuterteLegacy 🇵🇭 Ang bilis Ng Taon. I was 18 and voted first when you were elected. Super iconic nun.Marami kang Tagumpay at marami din Ang bumabatikos tulad Ng mga opposition na pinapangunahan ni @lenirobredo pero look at your performance far from her performance. Satisfied ako,1
1840,2022-02-12 05:48:43+00:00,LakasNgTimog,"Of all the the many things you gave this country and the Filipino people, this one remains to be the most powerful ever:

You gave us HOPE and allowed us to DREAM again. 

Maraming salamat, Mahal na Pangulo. 

#DuterteLegacy #DuterteFinalYear",1
1841,2022-02-11 23:32:42+00:00,LakasNgTimog,"No matter how much we look up to him, thank him, respect him, and shower praises on him, I promise you this:

The moment Rodrigo Roa Duterte steps down from office, that’s the only time we will truly understand the magnitude of what he has done for the nation. 

#DuterteLegacy",1
1842,2022-02-10 04:18:17+00:00,DuterteMarcos_,Sana man lang may mag organize ng caravan for Tatay Digong. Pasasalamat na din sa lahat ng ginawa nya para sa bansa❤️ Sa mga may kakayahan po jan na mag organize para kay Tatay Digs. Please po! #SalamatPRRD,1
1843,2022-02-09 14:14:05+00:00,WinnerPH1,Do you really think Tatay digs would let her daughter run with #bbm if he doesn't trust him? A father would never. Tatay digs supports BBM silently. People are not ready for the surprise. #dutertelegacy,1
1844,2022-02-09 00:04:33+00:00,motherfree2022,"Mamimiss ka namin tatay D , Thank you for your love , sacrifices , and loyalty to the country , Now I will salute you because job will done! Mabuhay ka pangulong Duterte, Mabuhay Ang bagong pilipinas 🇵🇭👏

#PRRD #Duterte 
#SalamatPRRD",1
1845,2022-02-08 22:43:07+00:00,Asdfghj95143107,"Maraming salamat sa anim na taon tatay Digong! One of the best president! Your legacy will last forever! 
#SalamatPRRD 
#UniteamBBMSara2022",1
1846,2022-02-08 22:13:55+00:00,DaveMagallanes1,"the audacity para siraan si PRRD, trust rating reveal? HAHAHAHA
#SalamatPRRD",1
1847,2022-02-08 04:29:38+00:00,KuroiNaito05,"PRRD, we will never forget your efforts to our country. especially your Build, build , build program. You made the politics here in PH can be turn into something interesting and great. Mabuhay po kayo. 👊
#UniteamPHarena2022
#OrasNaMarcosNa 
#SalamatPRRD",1
1848,2021-11-25 05:22:16+00:00,Bongtothemax,"Proud DDS ako kaya ang iboboto kong President at Vice President ay sina BBM at Sara Duterte...
But I still support Tatay Digong and never ko siyang iiwan at pababayaan para ipagtanggol sa mga bumabatikos sa kanya...

#BBMSARA2022✌️🇵🇭👊
#ParaSaBayan👊🇵🇭
#DuterteLegacy👊👊👊",1
1849,2021-11-23 08:43:31+00:00,bssMagic24,"For sure 
Don’t forget what PRRD done ( get rid all the rubbish in the 🇵🇭)
And This BUILD BUILD BUILD project attract investors  to the country
Means more job coming 
Shout out loud BRING US THE BEACON 🦾
#SalamatPRRD 🙏🙏🙏
#DuterteLegacy 👊👊👊
My best 🇵🇭President ever💚💚💚",1
1850,2021-11-22 01:12:58+00:00,themiiss_,"Kaht anong gawin nyo, hinding hindi nyo na maiaalis sa puso at isip ng mga tao kung sino ang mas karapatdapat na mamuno sa bansang Pilipinas. Matagal nyo kaming pinagdamutan ng pantay at tamang governance. Ngayon pa lang kami bumabawi!

#SalamatPRRD
#BBMSARA2022",1
1851,2021-11-21 18:37:54+00:00,elusivegirl71,"You can't call a politician a saint nor a saint a politician.. or let's put it this way --- A politician can never be a saint nor a saint can never be a politician..

#DutertePaRin #dutertelegacy
@arlene_bautz @Alakdan1102Eric @ButchiiValdez @ziaii @JuliliePe",1
1852,2021-11-19 14:31:28+00:00,solid4DU30,"hindi naman ako malungkot kung sakali matalo ang iniendorso na president ni PRRD para sa #Halalan2022 , ang masakit para sa akin ay yung mga kabastusan ng ilang Filipino na parang bigla nawala ang lahat ng sakripisyo ni PRRD para sa bansa #DuterteLegacy",1
1853,2021-11-19 11:18:48+00:00,Johaines8,"Let's prove to PRRD that we learned from history. Just because of EDSA People's Power, you have forgotten what FEM did for our country. Let's not forget PRRD's impressive contribution to our country. 
#SalamatPRRD",1
1854,2021-11-19 09:06:13+00:00,bssMagic24,"Naniniwala ako sa nakikita ko BUILD BUILD BUILD #DuterteLegacy 💚👊👊👊
Hinde ako naniniwala sa naririnig ko Lang ✌️",1
1855,2021-11-19 08:08:08+00:00,bssMagic24,"PRRD is the best 🇵🇭President that we have #DuterteLegacy
Until now never never change that #SalamatPRRD 
I believe him,no if’s,no but👊👊👊
he knows what he’s doing PEACE BE WITH YOU ALL🙏",1
1856,2021-11-17 13:52:12+00:00,bema_pama,"SOLID DSS at TROLLS ako pero may SARILI akong PANINIDIGAN na hindi pwedeng DIKTAHAN sa PANAHON ng HALALAN.

#BBMSARA2022 
#GadonSaSenado 
#DuterteLegacy 
#LabanMaSa2022",1
1857,2021-11-16 19:38:02+00:00,LWong85,How’s the haters of Duterte admin??? #DuterteLegacy #Duterte,1
1858,2021-11-15 16:25:34+00:00,javamannnn,"Let us continue the change we hoped for back in 2016.

BBM-Inday-Digong

The line-up made in heaven.

#BBMSARA2022
#BBMSigawNgBayan 
#BBMIsMyPresident2022 
#SaraALL2022 
#DuterteLegacy",1
1859,2021-11-15 15:41:49+00:00,anjieroangelo,"Bongbong, Sara and Rodrigo Duterte are the only names resounding to the people right now regardless they are pro or against these three giants.

Other names trailing behind theirs are fading into irrelevance, if not oblivion.

#BBMFORPRESIDENT2022
#SaraALL2022 
#DuterteLegacy",1
1860,2021-11-15 15:01:04+00:00,rocktheboat008,"PSG hospital ang sosyal dignidad para sa tagapagtanggol ng bayan 
#DuterteLegacy now watching @PTVph  👊🇵🇭 luoet mo talaga tatay Digong",1
1861,2021-11-15 13:34:30+00:00,QMotherGothel,"One Duterte president or two Dutertes as VP and Senate President?

I thought I wanted the first but the universe conspired and made me realize that everything aligns for the good.

A Duterte in the Executive and another in the Legislative. What a time to be alive! #DuterteLegacy",1
1862,2021-11-15 13:19:53+00:00,QMotherGothel,"President Duterte’s vision for a Federal Govt was put on hold because of the many problems he inherited from the previous admin plus the pandemic, and with him in the Senate next year, we’re assured that Federalism will no longer just stay a vision but a reality! #DuterteLegacy",1
1863,2021-11-15 13:15:39+00:00,QMotherGothel,Pwede ko ba iboto 12x si President Duterte as Senator? Hihi best news of the day! #DuterteLegacy continues!,1
1864,2021-11-15 00:36:00+00:00,DonM1976,so its the last day for substitution for the 2022 presidential elections. lets see what drama unveils today #Eleksyon2022 #dutertelegacy,1
1865,2021-11-15 00:26:33+00:00,juanPedrew,"Pres. Rodrigo Duterte, a master planner and a political tactician!

Whoever he endorses in 2022, they will be my president and vice president.

Everything happens for a reason.

#dutertelegacy",1
1866,2021-11-14 18:44:52+00:00,AliResada,"Tatay Digs, mahal ka po namin. Malaki po ang pasasalamat ng taumbayan sau dahil sa dami mong pinatunayan at binago sa Pilipinas sa ilalim ng iyong pamumuno. Hnd po namin mkakalimutan lahat ng ginawa niyo para sa amin at sa ikauunlad ng ating bansa.
#salamatPRRD",1
1867,2021-11-14 03:04:26+00:00,edenvill,One of the objective is no pinklawan or commies will win this coming election period #dutertelegacy,1
1868,2021-11-13 18:00:54+00:00,amiel_roldan,Tama nga. Now PDP-Laban loses their bets for 2022. Stakes are for the senators and lower. Let's always focus. #strongerph #salamatPRRD #letusallvoteinMay2022ph,1
1869,2021-11-11 05:33:48+00:00,3BforBetterPh,"Nakaka proud maging Pilipino nung si Duterte na ang President!

#SalamatPRRD",1
1870,2021-11-10 02:28:37+00:00,PrionneHart,"If i am given a chance to make a caravan for someone, 
maybe this will for my beloved President; :A PASASALAMAT CARAVAN""  
for making the Nation great again! 
for believing and leading us to HOPE!
#SalamatPRRD",1
1871,2021-11-09 14:25:18+00:00,themiiss_,"Dahil kay PRRD, maraming Pilipino ang nagising at namulat sa katotohanan kung sino ang tunay na sumira at bumaboy sa buhay ng mga Pilipino.
#SalamatPRRD 
#BBMSARA2022 
❤️✌🏻🇵🇭👊🏻💚",1
1872,2021-10-08 10:52:21+00:00,mongster,"Philippines on a roll this year in the international arena

Hidilyn Diaz wins Olympic Gold

Maria Ressa wins Nobel prize

Rodrigo Duterte to be investigated by ICC

Only in the time of Duterte

#DuterteLegacy",1
1873,2021-10-08 10:37:30+00:00,ryantan77,"Congratulations, @mariaressa for winning the Nobel Peace Prize for Journalism! Your courageous and impartial reports of our government activities make you an excellent Journalist! #Rappler  #DuterteLegacy  #Philippines #NobelPeacePrize",1
1874,2021-10-08 09:54:09+00:00,carlramirez,Congratulations President Duterte on securing the Philippines’ first Nobel Prize! #DuterteLegacy,1
1875,2021-10-08 06:25:06+00:00,Greenhorn27,"""wag nyong isisi sa anak ang nangyari noon, move-on na kayo, karamihan naman sa inyo di pa pinapanganak noon"" 
#BBM #MarcosPaRin #SalamatPRRD #pagbabago #Marcos2022",1
1876,2021-10-07 23:58:36+00:00,Dmicro15k,"Bongbong Marcos is my PRESIDENT! Sama sama tayong babangon muli! ✌️✌️

#BBMIkawAngPresidenteKo 
#SalamatPRRD",1
1877,2021-10-07 00:40:20+00:00,Yurikooo28,"Isang Hari ang namumuno ng buong tapang.Kaniyang inihahanda ang daan ng bagong uupo sa luklokan ng kapangyarihan. Putong niya'y isusuot ng isang Tigre, na siyang magwawakas ng mga katampalasan sa Maharlikang kaharian.
#BBMFORPRESIDENT2022 
#BBMlsMyPresident2022 
#DuterteLegacy",1
1878,2021-10-06 23:22:15+00:00,NNPZ_XVJGUIZL,91-97% confident people will be behind President Duterte all the way pag nilosob niya and Senado para  gawing first aid kit and pakulong si @DickGordonDG hypokritong baboy. Mag EDSA na kayo mga dilawang tae🤣🤣🤣 #SolidDDS #DutertePaRin #SalamatPRRD,1
1879,2021-10-06 07:09:26+00:00,ejhoymadii11030,"#BBMFORPRESIDENT2022 
#BBM2022 
#BBM  ang may malasakit sa mamamayang pilipino 
#DU30xBBM 
#DuterteLegacy ❤❤❤❤❤",1
1880,2021-10-06 01:03:31+00:00,bnj_rmz,"It's mostly good news today. Covid case is down, recoveries up, no deaths, inflation down.

Thank God at #SalamatPRRD 🙏",1
1881,2021-10-05 15:29:17+00:00,HitsukaToyo69,"#BBMIsMyPresident2022
#BBM2022
#DU30xBBM
#DuterteLegacy
#LeniLngSakanal
#Iskomonista
#NoToLPigs",1
1882,2021-10-05 14:35:52+00:00,junjuuun14,"Duterte announced his retirement from politics. It's been a long journey, Tatay Digs! Thank you for everything that you've done for our country. Your amazing and strong leadership will always be remembered.
#DuterteLegacy",1
1883,2021-10-05 13:58:21+00:00,LebAckerman08,"#SalamatPRRD for making Philippine great again

If you wish to continue towards progress vote BBM #BBMIsMyPresident2022 

If you wish to ruin again our country vote Dilawan 
#LeniRobredo2022 

If you wish to run by the communists vote Isko 
#IskoMoreno",1
1884,2021-10-05 13:51:46+00:00,LebAckerman08,"Make Philippines great again
(We voted PRRD) ✔✔✔
#SalamatPRRD

Continue making Philippines great
(Lets Vote BBM/Sara)
#BBMIsMyPresident2022

Ruin again the Philippines
(Vote Dilawans) 
#LeniRobredo2022

Choice darling make a choice.",1
1885,2021-10-04 22:47:45+00:00,ivs1313,"A CLEAN and HONEST ELECTION..

A parting gift Pres. Duterte wants to leave us w/.
That would be a tremendous exclamation point to the abundance of what he has already served us.
#SalamatPRRD 
👊👊👊
🇵🇭🇵🇭🇵🇭",1
1886,2021-10-04 17:52:42+00:00,AllyTiara,"Kahit ano pang paninira nila sayo, ang mga kalahi lang naman nilang mga kikitid ang utak ang naniniwala sakanila
You Are The Best President Tatay Digong

#DuterteLegacy",1
1887,2021-10-04 15:14:10+00:00,pisomojacko,"Ask ko lang, bakit sa lahat ng message ni MAYOR sa talk to the nation/senate blue ribbon Committee ay hindi nya binabanggit ang pangalan ni Davao Boy LAO? #DuterteLegacy",1
1888,2021-10-04 12:50:04+00:00,themoreuhate,"ako lang ba ung natakot nung malamang magreretire na si Pangulong Duterte?
*lalakas na naman mga kriminalidad  sa bansa..
*balik na naman mga adik.
*madameng pang iba..
#runsararun
#BBM2022 
#SalamatPRRD",1
1889,2021-10-04 11:40:06+00:00,WeAre1_PH,"Thank you sa mga followers, Ill try my best to catch up. As you can see, hindi tayo gaya ng mga yellowtard trolls na palamunin. Nagw work din po ksi ang inyong lingkod. 😘 #BBM2022 #DuterteLegacy #Daughterte #LetLeniLeave2022",1
1890,2021-10-03 12:28:58+00:00,keikomgy,Salamat sir. May mga nagawa kayong hindi ok pero may mga ngawa din kayong dapat iappreciate ng taong bayan. Thanks s pagpapakulong s mga kapitbahay nming adik at pusher!!!! Kla q mga ayos n tao pucha drug adik at pusher pla ang mga hinayupak.  #SalamatPRRD,1
